year,region,country_en,country_kr,hs,usd_k
2019,Europe,Italy,이탈리아,3303 Perfume,446.0
2019,Europe,Italy,이탈리아,3304 Skincare/Makeup,4870.0
2019,Europe,Italy,이탈리아,3305 Haircare,166.0
2019,Europe,Italy,이탈리아,3306 Oral care,100.0
2019,Europe,Italy,이탈리아,3307 Shaving/Deo·Other,2989.0
2019,Europe,Latvia,라트비아,3303 Perfume,0.0
2019,Europe,Latvia,라트비아,3304 Skincare/Makeup,2522.0
2019,Europe,Latvia,라트비아,3305 Haircare,169.0
2019,Europe,Latvia,라트비아,3306 Oral care,47.0
2019,Europe,Latvia,라트비아,3307 Shaving/Deo·Other,71.0
2019,Europe,Lithuania,리투아니아,3304 Skincare/Makeup,2321.0
2019,Europe,Lithuania,리투아니아,3305 Haircare,42.0
2019,Europe,Lithuania,리투아니아,3306 Oral care,146.0
2019,Europe,Lithuania,리투아니아,3307 Shaving/Deo·Other,104.0
2019,Europe,Netherlands,네덜란드,3303 Perfume,4.0
2019,Europe,Netherlands,네덜란드,3304 Skincare/Makeup,5871.0
2019,Europe,Netherlands,네덜란드,3305 Haircare,98.0
2019,Europe,Netherlands,네덜란드,3306 Oral care,21.0
2019,Europe,Netherlands,네덜란드,3307 Shaving/Deo·Other,11529.0
2019,Europe,Norway,노르웨이,3304 Skincare/Makeup,1696.0
2019,Europe,Norway,노르웨이,3305 Haircare,7.0
2019,Europe,Norway,노르웨이,3306 Oral care,4.0
2019,Europe,Norway,노르웨이,3307 Shaving/Deo·Other,194.0
2019,Europe,Poland,폴란드,3303 Perfume,0.0
2019,Europe,Poland,폴란드,3304 Skincare/Makeup,18635.0
2019,Europe,Poland,폴란드,3305 Haircare,401.0
2019,Europe,Poland,폴란드,3306 Oral care,35.0
2019,Europe,Poland,폴란드,3307 Shaving/Deo·Other,2618.0
2019,Europe,Romania,루마니아,3303 Perfume,0.0
2019,Europe,Romania,루마니아,3304 Skincare/Makeup,1648.0
2019,Europe,Romania,루마니아,3305 Haircare,13.0
2019,Europe,Romania,루마니아,3306 Oral care,29.0
2019,Europe,Romania,루마니아,3307 Shaving/Deo·Other,110.0
2019,Europe,Slovakia,슬로바키아,3304 Skincare/Makeup,677.0
2019,Europe,Slovakia,슬로바키아,3305 Haircare,0.0
2019,Europe,Slovakia,슬로바키아,3306 Oral care,13.0
2019,Europe,Slovakia,슬로바키아,3307 Shaving/Deo·Other,14.0
2019,Europe,Spain,스페인,3303 Perfume,0.0
2019,Europe,Spain,스페인,3304 Skincare/Makeup,9389.0
2019,Europe,Spain,스페인,3305 Haircare,410.0
2019,Europe,Spain,스페인,3306 Oral care,17.0
2019,Europe,Spain,스페인,3307 Shaving/Deo·Other,1338.0
2019,Europe,Sweden,스웨덴,3303 Perfume,0.0
2019,Europe,Sweden,스웨덴,3304 Skincare/Makeup,5053.0
2019,Europe,Sweden,스웨덴,3305 Haircare,22.0
2019,Europe,Sweden,스웨덴,3306 Oral care,1.0
2019,Europe,Sweden,스웨덴,3307 Shaving/Deo·Other,231.0
2019,Europe,Switzerland,스위스,3303 Perfume,9.0
2019,Europe,Switzerland,스위스,3304 Skincare/Makeup,5345.0
2019,Europe,Switzerland,스위스,3305 Haircare,8.0
2019,Europe,Switzerland,스위스,3306 Oral care,20.0
2019,Europe,Switzerland,스위스,3307 Shaving/Deo·Other,285.0
2019,Europe,Turkiye,튀르키예,3303 Perfume,0.0
2019,Europe,Turkiye,튀르키예,3304 Skincare/Makeup,10682.0
2019,Europe,Turkiye,튀르키예,3305 Haircare,499.0
2019,Europe,Turkiye,튀르키예,3306 Oral care,67.0
2019,Europe,Turkiye,튀르키예,3307 Shaving/Deo·Other,2100.0
2019,Europe,United Kingdom,영국,3303 Perfume,24.0
2019,Europe,United Kingdom,영국,3304 Skincare/Makeup,35013.0
2019,Europe,United Kingdom,영국,3305 Haircare,207.0
2019,Europe,United Kingdom,영국,3306 Oral care,157.0
2019,Europe,United Kingdom,영국,3307 Shaving/Deo·Other,9555.0
2019,Latin America,Argentina,아르헨티나,3304 Skincare/Makeup,288.0
2019,Latin America,Argentina,아르헨티나,3305 Haircare,4.0
2019,Latin America,Argentina,아르헨티나,3306 Oral care,0.0
2019,Latin America,Argentina,아르헨티나,3307 Shaving/Deo·Other,10.0
2019,Latin America,Brazil,브라질,3304 Skincare/Makeup,3811.0
2019,Latin America,Brazil,브라질,3305 Haircare,101.0
2019,Latin America,Brazil,브라질,3306 Oral care,0.0
2019,Latin America,Brazil,브라질,3307 Shaving/Deo·Other,720.0
2019,Latin America,Chile,칠레,3304 Skincare/Makeup,3309.0
2019,Latin America,Chile,칠레,3305 Haircare,60.0
2019,Latin America,Chile,칠레,3306 Oral care,0.0
2019,Latin America,Chile,칠레,3307 Shaving/Deo·Other,242.0
2019,Latin America,Colombia,콜롬비아,3303 Perfume,1.0
2019,Latin America,Colombia,콜롬비아,3304 Skincare/Makeup,1508.0
2019,Latin America,Colombia,콜롬비아,3305 Haircare,32.0
2019,Latin America,Colombia,콜롬비아,3306 Oral care,84.0
2019,Latin America,Colombia,콜롬비아,3307 Shaving/Deo·Other,212.0
2019,Latin America,Mexico,멕시코,3303 Perfume,1.0
2019,Latin America,Mexico,멕시코,3304 Skincare/Makeup,9564.0
2019,Latin America,Mexico,멕시코,3305 Haircare,149.0
2019,Latin America,Mexico,멕시코,3306 Oral care,300.0
2019,Latin America,Mexico,멕시코,3307 Shaving/Deo·Other,1358.0
2019,Latin America,Paraguay,파라과이,3304 Skincare/Makeup,704.0
2019,Latin America,Paraguay,파라과이,3305 Haircare,463.0
2019,Latin America,Paraguay,파라과이,3306 Oral care,19.0
2019,Latin America,Paraguay,파라과이,3307 Shaving/Deo·Other,93.0
2019,Latin America,Peru,페루,3304 Skincare/Makeup,1531.0
2019,Latin America,Peru,페루,3305 Haircare,38.0
2019,Latin America,Peru,페루,3306 Oral care,16.0
2019,Latin America,Peru,페루,3307 Shaving/Deo·Other,77.0
2019,Middle East,Iran,이란,3304 Skincare/Makeup,7995.0
2019,Middle East,Iran,이란,3305 Haircare,404.0
2019,Middle East,Iran,이란,3306 Oral care,50.0
2019,Middle East,Iran,이란,3307 Shaving/Deo·Other,62.0
2019,Middle East,Iraq,이라크,3304 Skincare/Makeup,2858.0
2019,Middle East,Iraq,이라크,3305 Haircare,386.0
2019,Middle East,Iraq,이라크,3306 Oral care,26.0
2019,Middle East,Iraq,이라크,3307 Shaving/Deo·Other,322.0
2019,Middle East,Israel,이스라엘,3303 Perfume,31.0
2019,Middle East,Israel,이스라엘,3304 Skincare/Makeup,1247.0
2019,Middle East,Israel,이스라엘,3305 Haircare,25.0
2019,Middle East,Israel,이스라엘,3306 Oral care,27.0
2019,Middle East,Israel,이스라엘,3307 Shaving/Deo·Other,660.0
2019,Middle East,Kuwait,쿠웨이트,3303 Perfume,8.0
2019,Middle East,Kuwait,쿠웨이트,3304 Skincare/Makeup,6578.0
2019,Middle East,Kuwait,쿠웨이트,3305 Haircare,42.0
2019,Middle East,Kuwait,쿠웨이트,3306 Oral care,10.0
2019,Middle East,Kuwait,쿠웨이트,3307 Shaving/Deo·Other,657.0
2019,Middle East,Qatar,카타르,3303 Perfume,19.0
2019,Middle East,Qatar,카타르,3304 Skincare/Makeup,1371.0
2019,Middle East,Qatar,카타르,3305 Haircare,10.0
2019,Middle East,Qatar,카타르,3306 Oral care,7.0
2019,Middle East,Qatar,카타르,3307 Shaving/Deo·Other,209.0
2019,Middle East,Saudi Arabia,사우디아라비아,3303 Perfume,652.0
2019,Middle East,Saudi Arabia,사우디아라비아,3304 Skincare/Makeup,8635.0
2019,Middle East,Saudi Arabia,사우디아라비아,3305 Haircare,313.0
2019,Middle East,Saudi Arabia,사우디아라비아,3306 Oral care,250.0
2019,Middle East,Saudi Arabia,사우디아라비아,3307 Shaving/Deo·Other,1632.0
2019,North America,Canada,캐나다,3303 Perfume,4.0
2019,North America,Canada,캐나다,3304 Skincare/Makeup,25684.0
2019,North America,Canada,캐나다,3305 Haircare,2149.0
2019,North America,Canada,캐나다,3306 Oral care,339.0
2019,North America,Canada,캐나다,3307 Shaving/Deo·Other,3646.0
2019,North America,United States,미국,3303 Perfume,455.0
2019,North America,United States,미국,3304 Skincare/Makeup,430384.0
2019,North America,United States,미국,3305 Haircare,24129.0
2019,North America,United States,미국,3306 Oral care,2403.0
2019,North America,United States,미국,3307 Shaving/Deo·Other,62280.0
2019,Oceania,Australia,호주,3303 Perfume,92.0
2019,Oceania,Australia,호주,3304 Skincare/Makeup,27532.0
2019,Oceania,Australia,호주,3305 Haircare,6354.0
2019,Oceania,Australia,호주,3306 Oral care,614.0
2019,Oceania,Australia,호주,3307 Shaving/Deo·Other,4019.0
2019,Oceania,New Zealand,뉴질랜드,3303 Perfume,2.0
2019,Oceania,New Zealand,뉴질랜드,3304 Skincare/Makeup,2770.0
2019,Oceania,New Zealand,뉴질랜드,3305 Haircare,70.0
2019,Oceania,New Zealand,뉴질랜드,3306 Oral care,404.0
2019,Oceania,New Zealand,뉴질랜드,3307 Shaving/Deo·Other,162.0
2019,Others,가나,가나,3304 Skincare/Makeup,8.0
2019,Others,가나,가나,3305 Haircare,16.0
2019,Others,가나,가나,3306 Oral care,0.0
2019,Others,건지,건지,3304 Skincare/Makeup,0.0
2019,Others,과델로프,과델로프,3304 Skincare/Makeup,0.0
2019,Others,과테말라,과테말라,3304 Skincare/Makeup,314.0
2019,Others,과테말라,과테말라,3305 Haircare,2.0
2019,Others,과테말라,과테말라,3306 Oral care,3.0
2019,Others,과테말라,과테말라,3307 Shaving/Deo·Other,64.0
2019,Others,괌,괌,3303 Perfume,0.0
2019,Others,괌,괌,3304 Skincare/Makeup,483.0
2019,Others,괌,괌,3305 Haircare,37.0
2019,Others,괌,괌,3306 Oral care,3.0
2019,Others,괌,괌,3307 Shaving/Deo·Other,24.0
2019,Others,그린랜드,그린랜드,3304 Skincare/Makeup,3.0
2019,Others,그린랜드,그린랜드,3305 Haircare,0.0
2019,Others,그린랜드,그린랜드,3307 Shaving/Deo·Other,0.0
2019,Others,기네비소,기네비소,3305 Haircare,0.0
2019,Others,기니,기니,3304 Skincare/Makeup,0.0
2019,Others,기니,기니,3306 Oral care,0.0
2019,Others,기타국,기타국,3304 Skincare/Makeup,1.0
2019,Others,기타국,기타국,3305 Haircare,0.0
2019,Others,기타국,기타국,3306 Oral care,8.0
2019,Others,기타국,기타국,3307 Shaving/Deo·Other,1.0
2019,Others,나미비아,나미비아,3304 Skincare/Makeup,0.0
2019,Others,네팔,네팔,3304 Skincare/Makeup,376.0
2019,Others,네팔,네팔,3305 Haircare,165.0
2019,Others,네팔,네팔,3306 Oral care,5.0
2019,Others,네팔,네팔,3307 Shaving/Deo·Other,13.0
2019,Others,뉴 칼레도니아,뉴 칼레도니아,3304 Skincare/Makeup,4.0
2019,Others,뉴 칼레도니아,뉴 칼레도니아,3307 Shaving/Deo·Other,1.0
2019,Others,니제르,니제르,3304 Skincare/Makeup,5.0
2019,Others,니카라과,니카라과,3304 Skincare/Makeup,0.0
2019,Others,니카라과,니카라과,3305 Haircare,0.0
2019,Others,니카라과,니카라과,3307 Shaving/Deo·Other,3.0
2019,Others,도미니카,도미니카,3304 Skincare/Makeup,0.0
2019,Others,도미니카 공화국,도미니카 공화국,3303 Perfume,0.0
2019,Others,도미니카 공화국,도미니카 공화국,3304 Skincare/Makeup,444.0
2019,Others,도미니카 공화국,도미니카 공화국,3305 Haircare,28.0
2019,Others,도미니카 공화국,도미니카 공화국,3306 Oral care,0.0
2019,Others,도미니카 공화국,도미니카 공화국,3307 Shaving/Deo·Other,25.0
2019,Others,라이베리아,라이베리아,3307 Shaving/Deo·Other,0.0
2019,Others,러시아 연방,러시아 연방,3303 Perfume,37.0
2019,Others,러시아 연방,러시아 연방,3304 Skincare/Makeup,180726.0
2019,Others,러시아 연방,러시아 연방,3305 Haircare,11094.0
2019,Others,러시아 연방,러시아 연방,3306 Oral care,4367.0
2019,Others,러시아 연방,러시아 연방,3307 Shaving/Deo·Other,16671.0
2019,Others,레바논,레바논,3304 Skincare/Makeup,529.0
2019,Others,레바논,레바논,3305 Haircare,2.0
2019,Others,레바논,레바논,3306 Oral care,659.0
2019,Others,레바논,레바논,3307 Shaving/Deo·Other,66.0
2019,Others,룩셈부르그,룩셈부르그,3303 Perfume,0.0
2019,Others,룩셈부르그,룩셈부르그,3304 Skincare/Makeup,38.0
2019,Others,룩셈부르그,룩셈부르그,3305 Haircare,34.0
2019,Others,룩셈부르그,룩셈부르그,3307 Shaving/Deo·Other,24.0
2019,Others,르완다,르완다,3304 Skincare/Makeup,0.0
2019,Others,르완다,르완다,3306 Oral care,0.0
2019,Others,르완다,르완다,3307 Shaving/Deo·Other,0.0
2019,Others,리비아,리비아,3304 Skincare/Makeup,380.0
2019,Others,리비아,리비아,3305 Haircare,17.0
2019,Others,리비아,리비아,3306 Oral care,38.0
2019,Others,리비아,리비아,3307 Shaving/Deo·Other,83.0
2019,Others,마다카스카르,마다카스카르,3304 Skincare/Makeup,0.0
2019,Others,마다카스카르,마다카스카르,3306 Oral care,0.0
2019,Others,마다카스카르,마다카스카르,3307 Shaving/Deo·Other,0.0
2019,Others,마샬군도,마샬군도,3305 Haircare,0.0
2019,Others,마샬군도,마샬군도,3306 Oral care,0.0
2019,Others,마샬군도,마샬군도,3307 Shaving/Deo·Other,29.0
2019,Others,마세도니아,마세도니아,3304 Skincare/Makeup,24.0
2019,Others,마세도니아,마세도니아,3306 Oral care,18.0
2019,Others,마세도니아,마세도니아,3307 Shaving/Deo·Other,0.0
2019,Others,마이크로네시아,마이크로네시아,3305 Haircare,0.0
2019,Others,마티니크,마티니크,3304 Skincare/Makeup,0.0
2019,Others,말리,말리,3304 Skincare/Makeup,0.0
2019,Others,말리,말리,3307 Shaving/Deo·Other,0.0
2019,Others,모나코,모나코,3303 Perfume,0.0
2019,Others,모나코,모나코,3304 Skincare/Makeup,4.0
2019,Others,모나코,모나코,3305 Haircare,0.0
2019,Others,모나코,모나코,3307 Shaving/Deo·Other,5.0
2019,Others,모로코,모로코,3304 Skincare/Makeup,208.0
2019,Others,모로코,모로코,3305 Haircare,11.0
2019,Others,모로코,모로코,3306 Oral care,6.0
2019,Others,모로코,모로코,3307 Shaving/Deo·Other,71.0
2019,Others,모리셔스,모리셔스,3303 Perfume,2.0
2019,Others,모리셔스,모리셔스,3304 Skincare/Makeup,290.0
2019,Others,모리셔스,모리셔스,3305 Haircare,4.0
2019,Others,모리셔스,모리셔스,3306 Oral care,0.0
2019,Others,모리셔스,모리셔스,3307 Shaving/Deo·Other,73.0
2019,Others,모리타니,모리타니,3304 Skincare/Makeup,0.0
2019,Others,모리타니,모리타니,3305 Haircare,1.0
2019,Others,모리타니,모리타니,3306 Oral care,0.0
2019,Others,모잠비크,모잠비크,3304 Skincare/Makeup,0.0
2019,Others,모잠비크,모잠비크,3305 Haircare,27.0
2019,Others,몬테네그로,몬테네그로,3304 Skincare/Makeup,24.0
2019,Others,몬테네그로,몬테네그로,3305 Haircare,0.0
2019,Others,몬테네그로,몬테네그로,3306 Oral care,0.0
2019,Others,몰디브,몰디브,3303 Perfume,2.0
2019,Others,몰디브,몰디브,3304 Skincare/Makeup,225.0
2019,Others,몰디브,몰디브,3305 Haircare,1.0
2019,Others,몰디브,몰디브,3307 Shaving/Deo·Other,4.0
2019,Others,몰타,몰타,3304 Skincare/Makeup,112.0
2019,Others,몰타,몰타,3306 Oral care,3.0
2019,Others,몰타,몰타,3307 Shaving/Deo·Other,2.0
2019,Others,미령 버진군도,미령 버진군도,3304 Skincare/Makeup,9.0
2019,Others,미령 버진군도,미령 버진군도,3307 Shaving/Deo·Other,5.0
2019,Others,바누아투,바누아투,3304 Skincare/Makeup,0.0
2019,Others,바누아투,바누아투,3305 Haircare,0.0
2019,Others,바누아투,바누아투,3306 Oral care,0.0
2019,Others,바레인,바레인,3303 Perfume,2.0
2019,Others,바레인,바레인,3304 Skincare/Makeup,256.0
2019,Others,바레인,바레인,3305 Haircare,10.0
2019,Others,바레인,바레인,3306 Oral care,4.0
2019,Others,바레인,바레인,3307 Shaving/Deo·Other,28.0
2019,Others,바베이도스,바베이도스,3304 Skincare/Makeup,0.0
2019,Others,버뮤다,버뮤다,3304 Skincare/Makeup,0.0
2019,Others,베네주엘라,베네주엘라,3304 Skincare/Makeup,71.0
2019,Others,베네주엘라,베네주엘라,3305 Haircare,4.0
2019,Others,베네주엘라,베네주엘라,3306 Oral care,1.0
2019,Others,베네주엘라,베네주엘라,3307 Shaving/Deo·Other,2.0
2019,Others,베닝,베닝,3304 Skincare/Makeup,0.0
2019,Others,베닝,베닝,3307 Shaving/Deo·Other,0.0
2019,Others,벨리제,벨리제,3305 Haircare,23.0
2019,Others,보스니아-헤르체고비나,보스니아-헤르체고비나,3304 Skincare/Makeup,27.0
2019,Others,보스니아-헤르체고비나,보스니아-헤르체고비나,3306 Oral care,0.0
2019,Others,보츠와나,보츠와나,3304 Skincare/Makeup,0.0
2019,Others,볼리비아,볼리비아,3304 Skincare/Makeup,207.0
2019,Others,볼리비아,볼리비아,3305 Haircare,16.0
2019,Others,볼리비아,볼리비아,3306 Oral care,2.0
2019,Others,볼리비아,볼리비아,3307 Shaving/Deo·Other,21.0
2019,Others,부탄,부탄,3303 Perfume,0.0
2019,Others,부탄,부탄,3304 Skincare/Makeup,225.0
2019,Others,부탄,부탄,3305 Haircare,2.0
2019,Others,부탄,부탄,3306 Oral care,13.0
2019,Others,부탄,부탄,3307 Shaving/Deo·Other,1.0
2019,Others,북마리아나 군도,북마리아나 군도,3304 Skincare/Makeup,0.0
2019,Others,북마리아나 군도,북마리아나 군도,3305 Haircare,0.0
2019,Others,북마리아나 군도,북마리아나 군도,3307 Shaving/Deo·Other,4.0
2019,Others,불령 리유니온 코모도 제도,불령 리유니온 코모도 제도,3304 Skincare/Makeup,0.0
2019,Others,불령 리유니온 코모도 제도,불령 리유니온 코모도 제도,3306 Oral care,0.0
2019,Others,불령 폴리네시아,불령 폴리네시아,3304 Skincare/Makeup,0.0
2019,Others,브루나이,브루나이,3303 Perfume,4.0
2019,Others,브루나이,브루나이,3304 Skincare/Makeup,432.0
2019,Others,브루나이,브루나이,3305 Haircare,31.0
2019,Others,브루나이,브루나이,3306 Oral care,3.0
2019,Others,브루나이,브루나이,3307 Shaving/Deo·Other,26.0
2019,Others,사모아,사모아,3305 Haircare,1.0
2019,Others,사모아,사모아,3306 Oral care,0.0
2019,Others,사이프러스,사이프러스,3304 Skincare/Makeup,215.0
2019,Others,사이프러스,사이프러스,3305 Haircare,2.0
2019,Others,사이프러스,사이프러스,3306 Oral care,6.0
2019,Others,사이프러스,사이프러스,3307 Shaving/Deo·Other,25.0
2019,Others,산마리노,산마리노,3303 Perfume,0.0
2019,Others,산마리노,산마리노,3305 Haircare,0.0
2019,Others,세네갈,세네갈,3303 Perfume,0.0
2019,Others,세네갈,세네갈,3304 Skincare/Makeup,0.0
2019,Others,세네갈,세네갈,3305 Haircare,4.0
2019,Others,세네갈,세네갈,3307 Shaving/Deo·Other,31.0
2019,Others,세르비아,세르비아,3303 Perfume,0.0
2019,Others,세르비아,세르비아,3304 Skincare/Makeup,862.0
2019,Others,세르비아,세르비아,3306 Oral care,10.0
2019,Others,세르비아,세르비아,3307 Shaving/Deo·Other,175.0
2019,Others,세인트 빈센트 그레나딘,세인트 빈센트 그레나딘,3305 Haircare,0.0
2019,Others,세인트 키츠 네비스,세인트 키츠 네비스,3307 Shaving/Deo·Other,0.0
2019,Others,소말리아,소말리아,3304 Skincare/Makeup,0.0
2019,Others,수단,수단,3304 Skincare/Makeup,12.0
2019,Others,수단,수단,3305 Haircare,155.0
2019,Others,수단,수단,3306 Oral care,1.0
2019,Others,수단,수단,3307 Shaving/Deo·Other,0.0
2019,Others,스리랑카,스리랑카,3303 Perfume,2.0
2019,Others,스리랑카,스리랑카,3304 Skincare/Makeup,61.0
2019,Others,스리랑카,스리랑카,3305 Haircare,0.0
2019,Others,스리랑카,스리랑카,3306 Oral care,1.0
2019,Others,스리랑카,스리랑카,3307 Shaving/Deo·Other,18.0
2019,Others,스와질랜드,스와질랜드,3304 Skincare/Makeup,10.0
2019,Others,스와질랜드,스와질랜드,3307 Shaving/Deo·Other,0.0
2019,Others,슬로베니아,슬로베니아,3303 Perfume,0.0
2019,Others,슬로베니아,슬로베니아,3304 Skincare/Makeup,446.0
2019,Others,슬로베니아,슬로베니아,3305 Haircare,17.0
2019,Others,슬로베니아,슬로베니아,3306 Oral care,0.0
2019,Others,슬로베니아,슬로베니아,3307 Shaving/Deo·Other,41.0
2019,Others,시리아,시리아,3303 Perfume,0.0
2019,Others,시리아,시리아,3304 Skincare/Makeup,566.0
2019,Others,시리아,시리아,3306 Oral care,26.0
2019,Others,시리아,시리아,3307 Shaving/Deo·Other,0.0
2019,Others,시에라 리온,시에라 리온,3305 Haircare,0.0
2019,Others,아랍에미리트 연합,아랍에미리트 연합,3303 Perfume,102.0
2019,Others,아랍에미리트 연합,아랍에미리트 연합,3304 Skincare/Makeup,13755.0
2019,Others,아랍에미리트 연합,아랍에미리트 연합,3305 Haircare,1435.0
2019,Others,아랍에미리트 연합,아랍에미리트 연합,3306 Oral care,65.0
2019,Others,아랍에미리트 연합,아랍에미리트 연합,3307 Shaving/Deo·Other,2038.0
2019,Others,아르메니아,아르메니아,3303 Perfume,0.0
2019,Others,아르메니아,아르메니아,3304 Skincare/Makeup,752.0
2019,Others,아르메니아,아르메니아,3305 Haircare,105.0
2019,Others,아르메니아,아르메니아,3306 Oral care,5.0
2019,Others,아르메니아,아르메니아,3307 Shaving/Deo·Other,13.0
2019,Others,아메리칸 사모아,아메리칸 사모아,3304 Skincare/Makeup,0.0
2019,Others,아이슬란드,아이슬란드,3304 Skincare/Makeup,164.0
2019,Others,아이슬란드,아이슬란드,3307 Shaving/Deo·Other,0.0
2019,Others,아이티,아이티,3304 Skincare/Makeup,0.0
2019,Others,아이티,아이티,3305 Haircare,0.0
2019,Others,아이티,아이티,3307 Shaving/Deo·Other,0.0
2019,Others,아프카니스탄,아프카니스탄,3304 Skincare/Makeup,1.0
2019,Others,아프카니스탄,아프카니스탄,3306 Oral care,4.0
2019,Others,안도라,안도라,3304 Skincare/Makeup,4.0
2019,Others,알제리,알제리,3304 Skincare/Makeup,0.0
2019,Others,알제리,알제리,3306 Oral care,4.0
2019,Others,앙골라,앙골라,3304 Skincare/Makeup,0.0
2019,Others,앙귈라,앙귈라,3304 Skincare/Makeup,1.0
2019,Others,에리트리아,에리트리아,3304 Skincare/Makeup,0.0
2019,Others,에쿠아도르,에쿠아도르,3304 Skincare/Makeup,381.0
2019,Others,에쿠아도르,에쿠아도르,3305 Haircare,2.0
2019,Others,에쿠아도르,에쿠아도르,3306 Oral care,0.0
2019,Others,에쿠아도르,에쿠아도르,3307 Shaving/Deo·Other,54.0
2019,Others,에티오피아,에티오피아,3304 Skincare/Makeup,1.0
2019,Others,에티오피아,에티오피아,3306 Oral care,0.0
2019,Others,엘살바도르,엘살바도르,3304 Skincare/Makeup,75.0
2019,Others,엘살바도르,엘살바도르,3305 Haircare,0.0
2019,Others,엘살바도르,엘살바도르,3307 Shaving/Deo·Other,9.0
2019,Others,영령 버진군도,영령 버진군도,3304 Skincare/Makeup,8.0
2019,Others,영령 버진군도,영령 버진군도,3307 Shaving/Deo·Other,3.0
2019,Others,영령 캐이맨 군도,영령 캐이맨 군도,3304 Skincare/Makeup,3.0
2019,Others,예맨,예맨,3304 Skincare/Makeup,25.0
2019,Others,예맨,예맨,3306 Oral care,23.0
2019,Others,예맨,예맨,3307 Shaving/Deo·Other,9.0
2019,Others,오만,오만,3303 Perfume,12.0
2019,Others,오만,오만,3304 Skincare/Makeup,792.0
2019,Others,오만,오만,3305 Haircare,58.0
2019,Others,오만,오만,3306 Oral care,4.0
2019,Others,오만,오만,3307 Shaving/Deo·Other,86.0
2019,Others,오스트리아,오스트리아,3304 Skincare/Makeup,640.0
2019,Others,오스트리아,오스트리아,3305 Haircare,30.0
2019,Others,오스트리아,오스트리아,3306 Oral care,0.0
2019,Others,오스트리아,오스트리아,3307 Shaving/Deo·Other,75.0
2019,Others,온두라스,온두라스,3304 Skincare/Makeup,0.0
2019,Others,온두라스,온두라스,3306 Oral care,2.0
2019,Others,온두라스,온두라스,3307 Shaving/Deo·Other,13.0
2019,Others,요르단,요르단,3303 Perfume,0.0
2019,Others,요르단,요르단,3304 Skincare/Makeup,181.0
2019,Others,요르단,요르단,3305 Haircare,24.0
2019,Others,요르단,요르단,3306 Oral care,26.0
2019,Others,요르단,요르단,3307 Shaving/Deo·Other,26.0
2019,Others,우간다,우간다,3304 Skincare/Makeup,2.0
2019,Others,우간다,우간다,3305 Haircare,24.0
2019,Others,우간다,우간다,3306 Oral care,0.0
2019,Others,우루과이,우루과이,3304 Skincare/Makeup,155.0
2019,Others,우루과이,우루과이,3305 Haircare,66.0
2019,Others,우루과이,우루과이,3307 Shaving/Deo·Other,54.0
2019,Others,이집트,이집트,3303 Perfume,0.0
2019,Others,이집트,이집트,3304 Skincare/Makeup,48.0
2019,Others,이집트,이집트,3305 Haircare,1.0
2019,Others,이집트,이집트,3306 Oral care,215.0
2019,Others,이집트,이집트,3307 Shaving/Deo·Other,5.0
2019,Others,자마이카,자마이카,3304 Skincare/Makeup,0.0
2019,Others,잠비아,잠비아,3304 Skincare/Makeup,0.0
2019,Others,잠비아,잠비아,3305 Haircare,37.0
2019,Others,잠비아,잠비아,3306 Oral care,0.0
2019,Others,중앙아프리카공화국,중앙아프리카공화국,3304 Skincare/Makeup,0.0
2019,Others,지부티,지부티,3304 Skincare/Makeup,3.0
2019,Others,체코공화국,체코공화국,3303 Perfume,0.0
2019,Others,체코공화국,체코공화국,3304 Skincare/Makeup,2621.0
2019,Others,체코공화국,체코공화국,3305 Haircare,75.0
2019,Others,체코공화국,체코공화국,3306 Oral care,132.0
2019,Others,체코공화국,체코공화국,3307 Shaving/Deo·Other,323.0
2019,Others,카메룬,카메룬,3304 Skincare/Makeup,11.0
2019,Others,카메룬,카메룬,3305 Haircare,0.0
2019,Others,카메룬,카메룬,3307 Shaving/Deo·Other,0.0
2019,Others,카보 베르데,카보 베르데,3304 Skincare/Makeup,0.0
2019,Others,케냐,케냐,3304 Skincare/Makeup,110.0
2019,Others,케냐,케냐,3305 Haircare,59.0
2019,Others,케냐,케냐,3306 Oral care,4.0
2019,Others,케냐,케냐,3307 Shaving/Deo·Other,6.0
2019,Others,코스 군도,코스 군도,3307 Shaving/Deo·Other,0.0
2019,Others,코스타리카,코스타리카,3303 Perfume,0.0
2019,Others,코스타리카,코스타리카,3304 Skincare/Makeup,276.0
2019,Others,코스타리카,코스타리카,3305 Haircare,5.0
2019,Others,코스타리카,코스타리카,3307 Shaving/Deo·Other,220.0
2019,Others,코트디봐르,코트디봐르,3304 Skincare/Makeup,1.0
2019,Others,코트디봐르,코트디봐르,3305 Haircare,10.0
2019,Others,코트디봐르,코트디봐르,3307 Shaving/Deo·Other,6.0
2019,Others,콩고,콩고,3304 Skincare/Makeup,0.0
2019,Others,콩고,콩고,3305 Haircare,6.0
2019,Others,콩고,콩고,3307 Shaving/Deo·Other,0.0
2019,Others,콩고민주공화국,콩고민주공화국,3304 Skincare/Makeup,0.0
2019,Others,크로아티아,크로아티아,3304 Skincare/Makeup,229.0
2019,Others,크로아티아,크로아티아,3305 Haircare,0.0
2019,Others,크로아티아,크로아티아,3306 Oral care,2.0
2019,Others,크로아티아,크로아티아,3307 Shaving/Deo·Other,45.0
2019,Others,키리바티,키리바티,3304 Skincare/Makeup,0.0
2019,Others,타지크,타지크,3304 Skincare/Makeup,131.0
