date,day,rank,title,chain,shows,chain_shows,show_share,screens,chain_screens,screen_share
2024-08-18,11,2,에이리언: 로물루스,메가박스,972,4738,0.205,330,2096,0.157
2024-08-18,11,2,에이리언: 로물루스,씨네Q,58,303,0.191,22,137,0.161
2024-08-18,11,2,에이리언: 로물루스,기타,92,1058,0.087,49,730,0.067
2024-08-18,11,2,에이리언: 로물루스,전체,3810,20306,0.188,1436,8943,0.161
2024-08-18,11,3,행복의 나라,CGV,1203,8367,0.144,329,3573,0.092
2024-08-18,11,3,행복의 나라,롯데시네마,1033,5840,0.177,278,2407,0.115
2024-08-18,11,3,행복의 나라,메가박스,754,4738,0.159,225,2096,0.107
2024-08-18,11,3,행복의 나라,씨네Q,49,303,0.162,14,137,0.102
2024-08-18,11,3,행복의 나라,기타,213,1058,0.201,112,730,0.153
2024-08-18,11,3,행복의 나라,전체,3252,20306,0.16,958,8943,0.107
2024-08-18,11,4,빅토리,CGV,756,8367,0.09,245,3573,0.069
2024-08-18,11,4,빅토리,롯데시네마,447,5840,0.077,191,2407,0.079
2024-08-18,11,4,빅토리,메가박스,444,4738,0.094,175,2096,0.083
2024-08-18,11,4,빅토리,씨네Q,31,303,0.102,15,137,0.109
2024-08-18,11,4,빅토리,기타,112,1058,0.106,78,730,0.107
2024-08-18,11,4,빅토리,전체,1790,20306,0.088,704,8943,0.079
2024-08-18,11,5,트위스터스,CGV,789,8367,0.094,398,3573,0.111
2024-08-18,11,5,트위스터스,롯데시네마,477,5840,0.082,218,2407,0.091
2024-08-18,11,5,트위스터스,메가박스,433,4738,0.091,190,2096,0.091
2024-08-18,11,5,트위스터스,씨네Q,28,303,0.092,12,137,0.088
2024-08-18,11,5,트위스터스,기타,51,1058,0.048,31,730,0.042
2024-08-18,11,5,트위스터스,전체,1778,20306,0.088,849,8943,0.095
2024-08-19,12,1,파일럿,CGV,1583,7425,0.213,415,3015,0.138
2024-08-19,12,1,파일럿,롯데시네마,1244,4949,0.251,298,1898,0.157
2024-08-19,12,1,파일럿,메가박스,795,4068,0.195,242,1713,0.141
2024-08-19,12,1,파일럿,씨네Q,54,218,0.248,16,91,0.176
2024-08-19,12,1,파일럿,기타,81,603,0.134,54,425,0.127
2024-08-19,12,1,파일럿,전체,3757,17263,0.218,1025,7142,0.144
2024-08-19,12,2,에이리언: 로물루스,CGV,1573,7425,0.212,522,3015,0.173
2024-08-19,12,2,에이리언: 로물루스,롯데시네마,985,4949,0.199,321,1898,0.169
2024-08-19,12,2,에이리언: 로물루스,메가박스,881,4068,0.217,260,1713,0.152
2024-08-19,12,2,에이리언: 로물루스,씨네Q,50,218,0.229,18,91,0.198
2024-08-19,12,2,에이리언: 로물루스,기타,56,603,0.093,27,425,0.064
2024-08-19,12,2,에이리언: 로물루스,전체,3545,17263,0.205,1148,7142,0.161
2024-08-19,12,3,행복의 나라,CGV,1122,7425,0.151,316,3015,0.105
2024-08-19,12,3,행복의 나라,롯데시네마,937,4949,0.189,263,1898,0.139
2024-08-19,12,3,행복의 나라,메가박스,713,4068,0.175,197,1713,0.115
2024-08-19,12,3,행복의 나라,씨네Q,34,218,0.156,11,91,0.121
2024-08-19,12,3,행복의 나라,기타,118,603,0.196,64,425,0.151
2024-08-19,12,3,행복의 나라,전체,2924,17263,0.169,851,7142,0.119
2024-08-19,12,4,트위스터스,CGV,791,7425,0.107,356,3015,0.118
2024-08-19,12,4,트위스터스,롯데시네마,474,4949,0.096,203,1898,0.107
2024-08-19,12,4,트위스터스,메가박스,426,4068,0.105,188,1713,0.11
2024-08-19,12,4,트위스터스,씨네Q,22,218,0.101,9,91,0.099
2024-08-19,12,4,트위스터스,기타,33,603,0.055,19,425,0.045
2024-08-19,12,4,트위스터스,전체,1746,17263,0.101,775,7142,0.109
2024-08-19,12,5,빅토리,CGV,720,7425,0.097,252,3015,0.084
2024-08-19,12,5,빅토리,롯데시네마,487,4949,0.098,197,1898,0.104
2024-08-19,12,5,빅토리,메가박스,431,4068,0.106,166,1713,0.097
2024-08-19,12,5,빅토리,씨네Q,22,218,0.101,8,91,0.088
2024-08-19,12,5,빅토리,기타,66,603,0.109,46,425,0.108
2024-08-19,12,5,빅토리,전체,1726,17263,0.1,669,7142,0.094
2024-08-20,13,1,파일럿,CGV,1567,7398,0.212,421,3054,0.138
2024-08-20,13,1,파일럿,롯데시네마,1205,4818,0.25,306,1891,0.162
2024-08-20,13,1,파일럿,메가박스,771,4038,0.191,238,1698,0.14
2024-08-20,13,1,파일럿,씨네Q,54,212,0.255,14,93,0.151
2024-08-20,13,1,파일럿,기타,97,743,0.131,64,540,0.119
2024-08-20,13,1,파일럿,전체,3694,17209,0.215,1043,7276,0.143
2024-08-20,13,2,에이리언: 로물루스,CGV,1598,7398,0.216,539,3054,0.176
2024-08-20,13,2,에이리언: 로물루스,롯데시네마,992,4818,0.206,334,1891,0.177
2024-08-20,13,2,에이리언: 로물루스,메가박스,889,4038,0.22,264,1698,0.155
2024-08-20,13,2,에이리언: 로물루스,씨네Q,47,212,0.222,18,93,0.194
2024-08-20,13,2,에이리언: 로물루스,기타,65,743,0.087,36,540,0.067
2024-08-20,13,2,에이리언: 로물루스,전체,3591,17209,0.209,1191,7276,0.164
2024-08-20,13,3,행복의 나라,CGV,1095,7398,0.148,315,3054,0.103
2024-08-20,13,3,행복의 나라,롯데시네마,888,4818,0.184,264,1891,0.14
2024-08-20,13,3,행복의 나라,메가박스,689,4038,0.171,201,1698,0.118
2024-08-20,13,3,행복의 나라,씨네Q,37,212,0.175,13,93,0.14
2024-08-20,13,3,행복의 나라,기타,136,743,0.183,77,540,0.143
2024-08-20,13,3,행복의 나라,전체,2845,17209,0.165,870,7276,0.12
2024-08-20,13,4,빅토리,CGV,758,7398,0.102,252,3054,0.083
2024-08-20,13,4,빅토리,롯데시네마,480,4818,0.1,193,1891,0.102
2024-08-20,13,4,빅토리,메가박스,463,4038,0.115,159,1698,0.094
2024-08-20,13,4,빅토리,씨네Q,20,212,0.094,10,93,0.108
2024-08-20,13,4,빅토리,기타,73,743,0.098,54,540,0.1
2024-08-20,13,4,빅토리,전체,1794,17209,0.104,668,7276,0.092
2024-08-20,13,5,트위스터스,CGV,773,7398,0.104,365,3054,0.12
2024-08-20,13,5,트위스터스,롯데시네마,447,4818,0.093,196,1891,0.104
2024-08-20,13,5,트위스터스,메가박스,419,4038,0.104,182,1698,0.107
2024-08-20,13,5,트위스터스,씨네Q,19,212,0.09,9,93,0.097
2024-08-20,13,5,트위스터스,기타,38,743,0.051,25,540,0.046
2024-08-20,13,5,트위스터스,전체,1696,17209,0.099,777,7276,0.107
2024-08-21,14,1,에이리언: 로물루스,CGV,1529,7603,0.201,463,3310,0.14
2024-08-21,14,1,에이리언: 로물루스,롯데시네마,971,4901,0.198,305,2016,0.151
2024-08-21,14,1,에이리언: 로물루스,메가박스,922,4163,0.221,233,1778,0.131
2024-08-21,14,1,에이리언: 로물루스,씨네Q,59,243,0.243,17,100,0.17
2024-08-21,14,1,에이리언: 로물루스,기타,92,869,0.106,52,653,0.08
2024-08-21,14,1,에이리언: 로물루스,전체,3573,17779,0.201,1070,7857,0.136
2024-08-21,14,2,파일럿,CGV,1361,7603,0.179,391,3310,0.118
2024-08-21,14,2,파일럿,롯데시네마,1044,4901,0.213,270,2016,0.134
2024-08-21,14,2,파일럿,메가박스,721,4163,0.173,205,1778,0.115
2024-08-21,14,2,파일럿,씨네Q,49,243,0.202,15,100,0.15
2024-08-21,14,2,파일럿,기타,109,869,0.125,82,653,0.126
2024-08-21,14,2,파일럿,전체,3284,17779,0.185,963,7857,0.123
2024-08-21,14,3,행복의 나라,CGV,827,7603,0.109,270,3310,0.082
2024-08-21,14,3,행복의 나라,롯데시네마,622,4901,0.127,212,2016,0.105
2024-08-21,14,3,행복의 나라,메가박스,459,4163,0.11,169,1778,0.095
2024-08-21,14,3,행복의 나라,씨네Q,34,243,0.14,11,100,0.11
2024-08-21,14,3,행복의 나라,기타,146,869,0.168,95,653,0.145
2024-08-21,14,3,행복의 나라,전체,2088,17779,0.117,757,7857,0.096
2024-08-21,14,4,필사의 추격,CGV,568,7603,0.075,241,3310,0.073
2024-08-21,14,4,필사의 추격,롯데시네마,434,4901,0.089,155,2016,0.077
2024-08-21,14,4,필사의 추격,메가박스,428,4163,0.103,154,1778,0.087
2024-08-21,14,4,필사의 추격,씨네Q,23,243,0.095,10,100,0.1
2024-08-21,14,4,필사의 추격,기타,94,869,0.108,63,653,0.096
2024-08-21,14,4,필사의 추격,전체,1547,17779,0.087,623,7857,0.079
2024-08-21,14,5,늘봄가든,CGV,532,7603,0.07,234,3310,0.071
2024-08-21,14,5,늘봄가든,롯데시네마,513,4901,0.105,205,2016,0.102
2024-08-21,14,5,늘봄가든,메가박스,375,4163,0.09,164,1778,0.092
2024-08-21,14,5,늘봄가든,씨네Q,20,243,0.082,10,100,0.1
2024-08-21,14,5,늘봄가든,기타,36,869,0.041,24,653,0.037
2024-08-21,14,5,늘봄가든,전체,1476,17779,0.083,637,7857,0.081
2024-08-22,15,1,에이리언: 로물루스,CGV,1561,7460,0.209,452,3252,0.139
2024-08-22,15,1,에이리언: 로물루스,롯데시네마,950,4809,0.198,302,2003,0.151
2024-08-22,15,1,에이리언: 로물루스,메가박스,892,4039,0.221,238,1842,0.129
2024-08-22,15,1,에이리언: 로물루스,씨네Q,53,228,0.232,15,101,0.149
2024-08-22,15,1,에이리언: 로물루스,기타,93,894,0.104,54,675,0.08
2024-08-22,15,1,에이리언: 로물루스,전체,3549,17430,0.204,1061,7873,0.135
2024-08-22,15,2,파일럿,CGV,1316,7460,0.176,358,3252,0.11
2024-08-22,15,2,파일럿,롯데시네마,1013,4809,0.211,278,2003,0.139
2024-08-22,15,2,파일럿,메가박스,686,4039,0.17,204,1842,0.111
2024-08-22,15,2,파일럿,씨네Q,44,228,0.193,14,101,0.139
2024-08-22,15,2,파일럿,기타,100,894,0.112,76,675,0.113
2024-08-22,15,2,파일럿,전체,3159,17430,0.181,930,7873,0.118
2024-08-22,15,3,행복의 나라,CGV,837,7460,0.112,276,3252,0.085
2024-08-22,15,3,행복의 나라,롯데시네마,618,4809,0.129,212,2003,0.106
2024-08-22,15,3,행복의 나라,메가박스,419,4039,0.104,160,1842,0.087
2024-08-22,15,3,행복의 나라,씨네Q,29,228,0.127,10,101,0.099
2024-08-22,15,3,행복의 나라,기타,148,894,0.166,94,675,0.139
2024-08-22,15,3,행복의 나라,전체,2051,17430,0.118,752,7873,0.096
2024-08-22,15,4,늘봄가든,CGV,564,7460,0.076,261,3252,0.08
2024-08-22,15,4,늘봄가든,롯데시네마,510,4809,0.106,219,2003,0.109
2024-08-22,15,4,늘봄가든,메가박스,381,4039,0.094,189,1842,0.103
2024-08-22,15,4,늘봄가든,씨네Q,22,228,0.096,12,101,0.119
2024-08-22,15,4,늘봄가든,기타,38,894,0.043,28,675,0.041
2024-08-22,15,4,늘봄가든,전체,1515,17430,0.087,709,7873,0.09
2024-08-22,15,5,필사의 추격,CGV,544,7460,0.073,242,3252,0.074
2024-08-22,15,5,필사의 추격,롯데시네마,445,4809,0.093,169,2003,0.084
2024-08-22,15,5,필사의 추격,메가박스,349,4039,0.086,149,1842,0.081
2024-08-22,15,5,필사의 추격,씨네Q,22,228,0.096,10,101,0.099
2024-08-22,15,5,필사의 추격,기타,93,894,0.104,64,675,0.095
2024-08-22,15,5,필사의 추격,전체,1453,17430,0.083,634,7873,0.081
2024-08-23,16,1,에이리언: 로물루스,CGV,1683,7709,0.218,466,3387,0.138
2024-08-23,16,1,에이리언: 로물루스,롯데시네마,1037,5082,0.204,322,2028,0.159
2024-08-23,16,1,에이리언: 로물루스,메가박스,952,4236,0.225,247,1914,0.129
2024-08-23,16,1,에이리언: 로물루스,씨네Q,62,235,0.264,17,106,0.16
2024-08-23,16,1,에이리언: 로물루스,기타,96,926,0.104,53,697,0.076
2024-08-23,16,1,에이리언: 로물루스,전체,3830,18188,0.211,1105,8132,0.136
2024-08-23,16,2,파일럿,CGV,1302,7709,0.169,342,3387,0.101
2024-08-23,16,2,파일럿,롯데시네마,1110,5082,0.218,282,2028,0.139
2024-08-23,16,2,파일럿,메가박스,734,4236,0.173,211,1914,0.11
2024-08-23,16,2,파일럿,씨네Q,45,235,0.191,16,106,0.151
2024-08-23,16,2,파일럿,기타,122,926,0.132,88,697,0.126
2024-08-23,16,2,파일럿,전체,3313,18188,0.182,939,8132,0.115
2024-08-23,16,3,행복의 나라,CGV,782,7709,0.101,266,3387,0.079
2024-08-23,16,3,행복의 나라,롯데시네마,631,5082,0.124,207,2028,0.102
2024-08-23,16,3,행복의 나라,메가박스,445,4236,0.105,163,1914,0.085
2024-08-23,16,3,행복의 나라,씨네Q,29,235,0.123,10,106,0.094
2024-08-23,16,3,행복의 나라,기타,140,926,0.151,94,697,0.135
2024-08-23,16,3,행복의 나라,전체,2027,18188,0.111,740,8132,0.091
2024-08-23,16,4,늘봄가든,CGV,716,7709,0.093,349,3387,0.103
2024-08-23,16,4,늘봄가든,롯데시네마,538,5082,0.106,220,2028,0.108
2024-08-23,16,4,늘봄가든,메가박스,415,4236,0.098,202,1914,0.106
2024-08-23,16,4,늘봄가든,씨네Q,25,235,0.106,11,106,0.104
2024-08-23,16,4,늘봄가든,기타,40,926,0.043,27,697,0.039
2024-08-23,16,4,늘봄가든,전체,1734,18188,0.095,809,8132,0.099
2024-08-23,16,5,필사의 추격,CGV,499,7709,0.065,227,3387,0.067
2024-08-23,16,5,필사의 추격,롯데시네마,453,5082,0.089,154,2028,0.076
2024-08-23,16,5,필사의 추격,메가박스,330,4236,0.078,144,1914,0.075
2024-08-23,16,5,필사의 추격,씨네Q,18,235,0.077,9,106,0.085
2024-08-23,16,5,필사의 추격,기타,87,926,0.094,62,697,0.089
2024-08-23,16,5,필사의 추격,전체,1387,18188,0.076,596,8132,0.073
2024-08-24,17,1,에이리언: 로물루스,CGV,1856,8380,0.221,494,3726,0.133
2024-08-24,17,1,에이리언: 로물루스,롯데시네마,1420,5695,0.249,371,2246,0.165
2024-08-24,17,1,에이리언: 로물루스,메가박스,1071,4707,0.228,270,2155,0.125
2024-08-24,17,1,에이리언: 로물루스,씨네Q,72,292,0.247,19,127,0.15
2024-08-24,17,1,에이리언: 로물루스,기타,117,1049,0.112,63,751,0.084
2024-08-24,17,1,에이리언: 로물루스,전체,4536,20123,0.225,1217,9005,0.135
2024-08-24,17,2,파일럿,CGV,1317,8380,0.157,342,3726,0.092
2024-08-24,17,2,파일럿,롯데시네마,1176,5695,0.206,282,2246,0.126
2024-08-24,17,2,파일럿,메가박스,761,4707,0.162,210,2155,0.097
2024-08-24,17,2,파일럿,씨네Q,61,292,0.209,20,127,0.157
2024-08-24,17,2,파일럿,기타,146,1049,0.139,96,751,0.128
2024-08-24,17,2,파일럿,전체,3461,20123,0.172,950,9005,0.105
2024-08-24,17,3,행복의 나라,CGV,750,8380,0.089,294,3726,0.079
2024-08-24,17,3,행복의 나라,롯데시네마,551,5695,0.097,199,2246,0.089
2024-08-24,17,3,행복의 나라,메가박스,437,4707,0.093,167,2155,0.077
2024-08-24,17,3,행복의 나라,씨네Q,31,292,0.106,10,127,0.079
2024-08-24,17,3,행복의 나라,기타,158,1049,0.151,102,751,0.136
2024-08-24,17,3,행복의 나라,전체,1927,20123,0.096,772,9005,0.086
2024-08-24,17,4,늘봄가든,CGV,831,8380,0.099,378,3726,0.101
2024-08-24,17,4,늘봄가든,롯데시네마,500,5695,0.088,232,2246,0.103
2024-08-24,17,4,늘봄가든,메가박스,511,4707,0.109,220,2155,0.102
2024-08-24,17,4,늘봄가든,씨네Q,28,292,0.096,11,127,0.087
2024-08-24,17,4,늘봄가든,기타,48,1049,0.046,29,751,0.039
2024-08-24,17,4,늘봄가든,전체,1918,20123,0.095,870,9005,0.097
2024-08-24,17,5,트위스터스,CGV,686,8380,0.082,349,3726,0.094
2024-08-24,17,5,트위스터스,롯데시네마,348,5695,0.061,172,2246,0.077
2024-08-24,17,5,트위스터스,메가박스,272,4707,0.058,157,2155,0.073
2024-08-24,17,5,트위스터스,씨네Q,16,292,0.055,10,127,0.079
2024-08-24,17,5,트위스터스,기타,45,1049,0.043,29,751,0.039
2024-08-24,17,5,트위스터스,전체,1367,20123,0.068,717,9005,0.08
2024-08-25,18,1,에이리언: 로물루스,CGV,1781,8070,0.221,470,3646,0.129
2024-08-25,18,1,에이리언: 로물루스,롯데시네마,1318,5392,0.244,365,2247,0.162
2024-08-25,18,1,에이리언: 로물루스,메가박스,1038,4582,0.227,253,2115,0.12
2024-08-25,18,1,에이리언: 로물루스,씨네Q,72,286,0.252,20,132,0.152
2024-08-25,18,1,에이리언: 로물루스,기타,117,1006,0.116,63,727,0.087
2024-08-25,18,1,에이리언: 로물루스,전체,4326,19336,0.224,1171,8867,0.132
2024-08-25,18,2,파일럿,CGV,1269,8070,0.157,347,3646,0.095
2024-08-25,18,2,파일럿,롯데시네마,1093,5392,0.203,278,2247,0.124
2024-08-25,18,2,파일럿,메가박스,738,4582,0.161,202,2115,0.096
2024-08-25,18,2,파일럿,씨네Q,56,286,0.196,18,132,0.136
2024-08-25,18,2,파일럿,기타,134,1006,0.133,92,727,0.127
2024-08-25,18,2,파일럿,전체,3290,19336,0.17,937,8867,0.106
2024-08-25,18,3,늘봄가든,CGV,831,8070,0.103,384,3646,0.105
2024-08-25,18,3,늘봄가든,롯데시네마,497,5392,0.092,238,2247,0.106
2024-08-25,18,3,늘봄가든,메가박스,496,4582,0.108,212,2115,0.1
2024-08-25,18,3,늘봄가든,씨네Q,29,286,0.101,13,132,0.098
2024-08-25,18,3,늘봄가든,기타,50,1006,0.05,27,727,0.037
2024-08-25,18,3,늘봄가든,전체,1903,19336,0.098,874,8867,0.099
2024-08-25,18,4,행복의 나라,CGV,697,8070,0.086,278,3646,0.076
2024-08-25,18,4,행복의 나라,롯데시네마,508,5392,0.094,201,2247,0.089
2024-08-25,18,4,행복의 나라,메가박스,413,4582,0.09,167,2115,0.079
2024-08-25,18,4,행복의 나라,씨네Q,32,286,0.112,13,132,0.098
2024-08-25,18,4,행복의 나라,기타,146,1006,0.145,103,727,0.142
2024-08-25,18,4,행복의 나라,전체,1796,19336,0.093,762,8867,0.086
2024-08-25,18,5,트위스터스,CGV,648,8070,0.08,330,3646,0.091
2024-08-25,18,5,트위스터스,롯데시네마,322,5392,0.06,168,2247,0.075
2024-08-25,18,5,트위스터스,메가박스,262,4582,0.057,149,2115,0.07
2024-08-25,18,5,트위스터스,씨네Q,14,286,0.049,9,132,0.068
2024-08-25,18,5,트위스터스,기타,42,1006,0.042,30,727,0.041
2024-08-25,18,5,트위스터스,전체,1288,19336,0.067,686,8867,0.077
2024-08-26,19,1,에이리언: 로물루스,CGV,1528,7206,0.212,441,3378,0.131
2024-08-26,19,1,에이리언: 로물루스,롯데시네마,1117,4532,0.246,297,1836,0.162
2024-08-26,19,1,에이리언: 로물루스,메가박스,880,3734,0.236,232,1743,0.133
2024-08-26,19,1,에이리언: 로물루스,씨네Q,40,161,0.248,13,78,0.167
2024-08-26,19,1,에이리언: 로물루스,기타,73,573,0.127,37,424,0.087
2024-08-26,19,1,에이리언: 로물루스,전체,3638,16206,0.224,1020,7459,0.137
2024-08-26,19,2,파일럿,CGV,1088,7206,0.151,340,3378,0.101
2024-08-26,19,2,파일럿,롯데시네마,1001,4532,0.221,269,1836,0.147
2024-08-26,19,2,파일럿,메가박스,646,3734,0.173,191,1743,0.11
2024-08-26,19,2,파일럿,씨네Q,29,161,0.18,12,78,0.154
2024-08-26,19,2,파일럿,기타,63,573,0.11,46,424,0.108
2024-08-26,19,2,파일럿,전체,2827,16206,0.174,858,7459,0.115
2024-08-26,19,3,행복의 나라,CGV,742,7206,0.103,296,3378,0.088
2024-08-26,19,3,행복의 나라,롯데시네마,484,4532,0.107,178,1836,0.097
2024-08-26,19,3,행복의 나라,메가박스,372,3734,0.1,154,1743,0.088
2024-08-26,19,3,행복의 나라,씨네Q,21,161,0.13,8,78,0.103
2024-08-26,19,3,행복의 나라,기타,75,573,0.131,51,424,0.12
2024-08-26,19,3,행복의 나라,전체,1694,16206,0.105,687,7459,0.092
2024-08-26,19,4,늘봄가든,CGV,794,7206,0.11,338,3378,0.1
2024-08-26,19,4,늘봄가든,롯데시네마,433,4532,0.096,197,1836,0.107
2024-08-26,19,4,늘봄가든,메가박스,397,3734,0.106,182,1743,0.104
2024-08-26,19,4,늘봄가든,씨네Q,19,161,0.118,7,78,0.09
2024-08-26,19,4,늘봄가든,기타,30,573,0.052,18,424,0.042
2024-08-26,19,4,늘봄가든,전체,1673,16206,0.103,742,7459,0.099
2024-08-26,19,5,트위스터스,CGV,708,7206,0.098,354,3378,0.105
2024-08-26,19,5,트위스터스,롯데시네마,352,4532,0.078,177,1836,0.096
2024-08-26,19,5,트위스터스,메가박스,244,3734,0.065,140,1743,0.08
2024-08-26,19,5,트위스터스,씨네Q,9,161,0.056,6,78,0.077
2024-08-26,19,5,트위스터스,기타,28,573,0.049,20,424,0.047
2024-08-26,19,5,트위스터스,전체,1341,16206,0.083,697,7459,0.093
2024-08-27,20,1,에이리언: 로물루스,CGV,1510,7190,0.21,442,3390,0.13
2024-08-27,20,1,에이리언: 로물루스,롯데시네마,1106,4436,0.249,305,1879,0.162
2024-08-27,20,1,에이리언: 로물루스,메가박스,874,3679,0.238,232,1711,0.136
2024-08-27,20,1,에이리언: 로물루스,씨네Q,49,186,0.263,14,90,0.156
2024-08-27,20,1,에이리언: 로물루스,기타,70,647,0.108,40,489,0.082
2024-08-27,20,1,에이리언: 로물루스,전체,3609,16138,0.224,1033,7559,0.137
2024-08-27,20,2,파일럿,CGV,1084,7190,0.151,341,3390,0.101
2024-08-27,20,2,파일럿,롯데시네마,969,4436,0.218,271,1879,0.144
2024-08-27,20,2,파일럿,메가박스,628,3679,0.171,189,1711,0.11
2024-08-27,20,2,파일럿,씨네Q,33,186,0.177,12,90,0.133
2024-08-27,20,2,파일럿,기타,75,647,0.116,59,489,0.121
2024-08-27,20,2,파일럿,전체,2789,16138,0.173,872,7559,0.115
2024-08-27,20,3,행복의 나라,CGV,743,7190,0.103,289,3390,0.085
2024-08-27,20,3,행복의 나라,롯데시네마,499,4436,0.112,183,1879,0.097
2024-08-27,20,3,행복의 나라,메가박스,360,3679,0.098,154,1711,0.09
2024-08-27,20,3,행복의 나라,씨네Q,22,186,0.118,10,90,0.111
2024-08-27,20,3,행복의 나라,기타,85,647,0.131,55,489,0.112
2024-08-27,20,3,행복의 나라,전체,1709,16138,0.106,691,7559,0.091
2024-08-27,20,4,늘봄가든,CGV,789,7190,0.11,344,3390,0.101
2024-08-27,20,4,늘봄가든,롯데시네마,396,4436,0.089,197,1879,0.105
2024-08-27,20,4,늘봄가든,메가박스,394,3679,0.107,179,1711,0.105
2024-08-27,20,4,늘봄가든,씨네Q,21,186,0.113,10,90,0.111
2024-08-27,20,4,늘봄가든,기타,32,647,0.049,22,489,0.045
2024-08-27,20,4,늘봄가든,전체,1632,16138,0.101,752,7559,0.099
2024-08-27,20,5,트위스터스,CGV,699,7190,0.097,345,3390,0.102
2024-08-27,20,5,트위스터스,롯데시네마,343,4436,0.077,173,1879,0.092
2024-08-27,20,5,트위스터스,메가박스,244,3679,0.066,145,1711,0.085
2024-08-27,20,5,트위스터스,씨네Q,9,186,0.048,7,90,0.078
2024-08-27,20,5,트위스터스,기타,30,647,0.046,22,489,0.045
2024-08-27,20,5,트위스터스,전체,1325,16138,0.082,692,7559,0.092
2024-08-28,21,1,에이리언: 로물루스,CGV,1398,7471,0.187,355,3211,0.111
2024-08-28,21,1,에이리언: 로물루스,롯데시네마,1230,4559,0.27,337,2113,0.159
2024-08-28,21,1,에이리언: 로물루스,메가박스,829,3985,0.208,236,2045,0.115
2024-08-28,21,1,에이리언: 로물루스,씨네Q,55,225,0.244,17,123,0.138
2024-08-28,21,1,에이리언: 로물루스,기타,90,831,0.108,53,629,0.084
2024-08-28,21,1,에이리언: 로물루스,전체,3602,17071,0.211,998,8121,0.123
2024-08-28,21,2,파일럿,CGV,993,7471,0.133,295,3211,0.092
2024-08-28,21,2,파일럿,롯데시네마,906,4559,0.199,262,2113,0.124
2024-08-28,21,2,파일럿,메가박스,598,3985,0.15,200,2045,0.098
2024-08-28,21,2,파일럿,씨네Q,39,225,0.173,18,123,0.146
2024-08-28,21,2,파일럿,기타,97,831,0.117,63,629,0.1
2024-08-28,21,2,파일럿,전체,2633,17071,0.154,838,8121,0.103
2024-08-28,21,3,한국이 싫어서,CGV,460,7471,0.062,206,3211,0.064
